,з,г,<DEL>,Г,и,т,к,с,м,п,е,ш,-,ѓ,С,р,в,М,н,о,д,ј,л,Р,r,а,_,К,ђ,И, ,f,2,ц,S,О,ч,ж,Е,б,",",:,х,1,3,5,Ќ,.,Т,7,Б,Х,),ф,З,(,У,у,9,ќ,0,П,Ј,Ш,“,Н,4,В,8,;,!,й,Ц,Д,А,„,џ,Л,"""",|,?,6,њ,Ѓ,Ж,Њ,Џ,Ч,g,e,},/,#,p,a,j,*,”,',%,«,>,=,»,c,o,I,O,H,t,B,C,k,J,i,l,&,љ,T,`,Ф,ћ,G,~,u,y,w,s,M,{,K,V,N,$,F,<,n,+,v,],X,A,U,P,R,h,m,b,€,d,я,\,ѕ,E,[,ѝ,è,Љ,…,–,Ѕ,x,L,Y,D,Z
д,8.637567660946678e-05,2.879189220315559e-05,0.022284924565242427,5.758378440631118e-05,0.00011516756881262236,8.637567660946678e-05,0.0003455027064378671,8.637567660946678e-05,8.637567660946678e-05,8.637567660946678e-05,0.00014395946101577797,2.879189220315559e-05,0.00014395946101577797,0.0,0.0,0.00025912702982840033,8.637567660946678e-05,0.0,0.00011516756881262236,0.00017275135321893355,0.9699988483243118,8.637567660946678e-05,0.0005470459518599562,0.0,0.0,0.00023033513762524472,2.879189220315559e-05,8.637567660946678e-05,0.0,2.879189220315559e-05,0.00025912702982840033,0.0,0.0,8.637567660946678e-05,0.0,0.0,2.879189220315559e-05,0.00011516756881262236,2.879189220315559e-05,0.0,0.0,2.879189220315559e-05,5.758378440631118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.758378440631118e-05,0.0,2.879189220315559e-05,2.879189220315559e-05,2.879189220315559e-05,0.0,0.0,5.758378440631118e-05,0.0,2.879189220315559e-05,2.879189220315559e-05,0.0,0.0,0.00017275135321893355,0.0,0.0,2.879189220315559e-05,2.879189220315559e-05,0.0,5.758378440631118e-05,2.879189220315559e-05,0.0,0.0,0.003224691926753426,5.758378440631118e-05,0.0,0.0,2.879189220315559e-05,0.0,8.637567660946678e-05,0.0,0.0,0.0,0.0,5.758378440631118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.758378440631118e-05,0.0,0.0,5.758378440631118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.879189220315559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
е,1.1576753878212549e-05,4.6307015512850196e-05,0.022586246816392683,2.3153507756425098e-05,0.00023153507756425097,0.00018522806205140078,9.261403102570039e-05,0.0006019912016670526,0.0,1.1576753878212549e-05,0.9713475341514239,3.473026163463765e-05,4.6307015512850196e-05,1.1576753878212549e-05,1.1576753878212549e-05,0.00011576753878212549,0.0002083815698078259,1.1576753878212549e-05,0.00010419078490391295,0.0004051863857374392,3.473026163463765e-05,3.473026163463765e-05,4.6307015512850196e-05,1.1576753878212549e-05,0.0,0.0002778420930771012,1.1576753878212549e-05,0.0,0.0,2.3153507756425098e-05,0.00046307015512850195,0.0,0.0,0.0,0.0,2.3153507756425098e-05,1.1576753878212549e-05,0.0,6.94605232692753e-05,2.3153507756425098e-05,2.3153507756425098e-05,0.0,0.0,1.1576753878212549e-05,1.1576753878212549e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3153507756425098e-05,0.0,0.0,1.1576753878212549e-05,2.3153507756425098e-05,0.0,0.0,0.0,1.1576753878212549e-05,0.0,0.0,0.0,2.3153507756425098e-05,2.3153507756425098e-05,0.0,0.0,0.0,2.3153507756425098e-05,0.0,0.0,0.0,0.0,2.3153507756425098e-05,0.0,0.0,0.0,0.0,2.3153507756425098e-05,0.0,0.0,0.0,0.0,0.0025816161148413987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1576753878212549e-05,0.0,0.0,0.0,0.0,1.1576753878212549e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1576753878212549e-05,0.0,1.1576753878212549e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3153507756425098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ж,0.00018477457501847746,0.00018477457501847746,0.02032520325203252,0.0,0.0,0.00018477457501847746,0.00018477457501847746,0.0,0.0,0.0,0.00018477457501847746,0.00018477457501847746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053584626755358465,0.0,0.00018477457501847746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018477457501847746,0.0,0.0,0.0,0.0,0.0,0.0,0.970990391722099,0.0,0.0,0.0,0.00018477457501847746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018477457501847746,0.0,0.0,0.0,0.0,0.0,0.0003695491500369549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018477457501847746,0.0,0.0007390983000739098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018477457501847746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
з,0.967440543601359,0.00028312570781426955,0.021517553793884484,0.0,0.0004246885617214043,0.00028312570781426955,0.00028312570781426955,0.00014156285390713478,7.078142695356739e-05,7.078142695356739e-05,0.00021234428086070215,0.0,7.078142695356739e-05,0.0,7.078142695356739e-05,0.00014156285390713478,0.001274065685164213,0.0,7.078142695356739e-05,7.078142695356739e-05,0.00021234428086070215,7.078142695356739e-05,0.00021234428086070215,0.0,0.0,0.0033975084937712344,0.0,7.078142695356739e-05,0.0,7.078142695356739e-05,0.00014156285390713478,0.0,0.0,7.078142695356739e-05,0.0,0.0,7.078142695356739e-05,7.078142695356739e-05,7.078142695356739e-05,0.0,0.0,0.0,7.078142695356739e-05,0.0,0.0008493771234428086,7.078142695356739e-05,0.0,0.0,7.078142695356739e-05,0.0,0.00014156285390713478,0.0,0.0,0.0,0.0007785956964892413,0.0,0.0,0.00021234428086070215,0.0,0.0,0.0,0.0,0.0,0.00014156285390713478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.078142695356739e-05,0.0,0.0,0.0,0.0,7.078142695356739e-05,0.0,0.0,7.078142695356739e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.078142695356739e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004954699886749717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
и,2.9714591350082458e-05,1.4857295675041229e-05,0.025227688056220006,1.4857295675041229e-05,0.9640750590577503,8.914377405024737e-05,0.000980581514552721,8.914377405024737e-05,0.0011885836540032983,8.914377405024737e-05,0.0003120032091758658,4.4571887025123685e-05,5.9429182700164916e-05,0.0,8.914377405024737e-05,5.9429182700164916e-05,0.00013371566107537106,0.0,0.0012182982453533809,0.0002822886178257834,8.914377405024737e-05,1.4857295675041229e-05,8.914377405024737e-05,1.4857295675041229e-05,0.0,0.0004902907572763605,2.9714591350082458e-05,2.9714591350082458e-05,0.0,0.0030011737263583283,0.0007428647837520615,0.0,0.0,1.4857295675041229e-05,0.0,0.00010400106972528861,2.9714591350082458e-05,4.4571887025123685e-05,2.9714591350082458e-05,2.9714591350082458e-05,1.4857295675041229e-05,4.4571887025123685e-05,0.00022285943512561843,0.0,0.0,0.0,1.4857295675041229e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4857295675041229e-05,0.0,0.0,0.00011885836540032983,1.4857295675041229e-05,1.4857295675041229e-05,2.9714591350082458e-05,0.0,0.0,8.914377405024737e-05,2.9714591350082458e-05,4.4571887025123685e-05,1.4857295675041229e-05,2.9714591350082458e-05,2.9714591350082458e-05,2.9714591350082458e-05,1.4857295675041229e-05,0.0,0.0,1.4857295675041229e-05,1.4857295675041229e-05,0.0,1.4857295675041229e-05,0.0,2.9714591350082458e-05,5.9429182700164916e-05,0.0,0.0,0.0,0.0,1.4857295675041229e-05,0.0,0.0,2.9714591350082458e-05,0.0,1.4857295675041229e-05,0.0,0.0,2.9714591350082458e-05,0.0,1.4857295675041229e-05,0.0,0.0,0.0,2.9714591350082458e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4857295675041229e-05,1.4857295675041229e-05,0.0,0.0,0.0,1.4857295675041229e-05,0.0,0.0,0.0,0.0,0.00010400106972528861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4857295675041229e-05,0.0,0.0,0.0,0.0,0.0,1.4857295675041229e-05,0.0,0.0,1.4857295675041229e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4857295675041229e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
й,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
к,6.320513225673925e-05,3.160256612836963e-05,0.02420756565433113,0.0,0.000252820529026957,0.00022121796289858737,0.9676073697184211,6.320513225673925e-05,3.160256612836963e-05,6.320513225673925e-05,0.000252820529026957,3.160256612836963e-05,0.00022121796289858737,3.160256612836963e-05,6.320513225673925e-05,0.00015801283064184813,3.160256612836963e-05,0.0,0.00031602566128369626,0.00015801283064184813,6.320513225673925e-05,3.160256612836963e-05,0.00022121796289858737,0.0,0.0,0.00034762822741206585,0.0,0.0008848718515943495,0.0,3.160256612836963e-05,0.0004108333596688051,0.0,0.0,6.320513225673925e-05,0.0,0.0,3.160256612836963e-05,0.00022121796289858737,0.0,0.0,6.320513225673925e-05,3.160256612836963e-05,0.0009796795499794583,0.0,0.0,0.0,0.00022121796289858737,0.0,0.0,0.0,0.0,3.160256612836963e-05,0.0,0.0001264102645134785,0.0,0.0,0.0,3.160256612836963e-05,0.0,0.00022121796289858737,0.0,0.0,0.0,3.160256612836963e-05,0.0,9.480769838510887e-05,0.0,0.0,0.0,3.160256612836963e-05,0.0,0.0,0.0,0.0,0.0,3.160256612836963e-05,3.160256612836963e-05,3.160256612836963e-05,0.0,9.480769838510887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.480769838510887e-05,0.0,0.0,0.0,0.0004108333596688051,0.0,0.0,0.00015801283064184813,0.0,0.0,0.0,0.0,3.160256612836963e-05,0.0,0.0,0.0,0.0,0.0,3.160256612836963e-05,0.0,0.0004108333596688051,0.0,6.320513225673925e-05,3.160256612836963e-05,0.0002844230951553266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022121796289858737,0.0,0.0,6.320513225673925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.160256612836963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
л,0.00031754852538403523,7.938713134600881e-05,0.025086333505338784,0.0,3.9693565673004404e-05,0.00035724209105703964,0.0002778549597110308,0.00015877426269201762,0.00015877426269201762,0.00023816139403802644,3.9693565673004404e-05,0.0,0.0002778549597110308,0.0,3.9693565673004404e-05,7.938713134600881e-05,0.0002778549597110308,3.9693565673004404e-05,0.0002778549597110308,0.0002778549597110308,0.0022228396776882466,7.938713134600881e-05,0.9647918072480451,0.0,0.0,0.001468661929901163,3.9693565673004404e-05,3.9693565673004404e-05,0.0,3.9693565673004404e-05,0.0006350970507680705,0.0,3.9693565673004404e-05,3.9693565673004404e-05,0.0,3.9693565673004404e-05,0.0,0.00023816139403802644,0.0,3.9693565673004404e-05,0.0,0.0,0.00019846782836502203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9693565673004404e-05,0.0,0.0,0.0,0.00011908069701901322,0.0,0.0,3.9693565673004404e-05,3.9693565673004404e-05,3.9693565673004404e-05,7.938713134600881e-05,0.0,0.0,0.0,3.9693565673004404e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.9693565673004404e-05,0.0,0.0,0.0013892747985551543,3.9693565673004404e-05,7.938713134600881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9693565673004404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9693565673004404e-05,0.0,0.0,0.0,0.0,3.9693565673004404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
м,0.0003079765937788728,0.0001154912226670773,0.02140437326763166,0.0,0.0012704034493378504,0.0001924853711117955,0.0002309824453341546,0.0001924853711117955,0.9715121650754542,0.0,0.0001539882968894364,0.0004234678164459501,0.0004234678164459501,0.0,0.0,0.0001539882968894364,0.0001924853711117955,0.0007314444102248229,0.0003079765937788728,3.84970742223591e-05,0.0001154912226670773,7.69941484447182e-05,0.0001154912226670773,0.0,0.0,0.0001924853711117955,3.84970742223591e-05,0.0,0.0,3.84970742223591e-05,0.0002309824453341546,0.0,0.0,3.84970742223591e-05,0.0,0.0,0.0,0.0008469356328919002,3.84970742223591e-05,0.0,3.84970742223591e-05,3.84970742223591e-05,3.84970742223591e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84970742223591e-05,0.0,0.0,0.0,0.0,0.0,0.0001924853711117955,0.0,0.0,0.0,0.0,0.0,3.84970742223591e-05,7.69941484447182e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84970742223591e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84970742223591e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84970742223591e-05,0.0,0.0,0.0,3.84970742223591e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
н,0.00011326097215667768,1.8876828692779613e-05,0.023879188296366212,0.0,0.002718263331760264,0.000245398773006135,0.0013780084945729117,7.550731477111845e-05,0.002869277961302501,0.0005285512033978291,0.0003020292590844738,0.0008305804624823029,0.00047192071731949034,0.0,3.7753657385559226e-05,7.550731477111845e-05,0.0004530438886267107,5.663048607833884e-05,0.960773949976404,0.00022652194431335536,7.550731477111845e-05,3.7753657385559226e-05,0.0006040585181689476,1.8876828692779613e-05,0.0,0.00035865974516281264,3.7753657385559226e-05,1.8876828692779613e-05,0.0,5.663048607833884e-05,0.0002831524303916942,0.0,0.0,0.00020764511562057573,0.0,3.7753657385559226e-05,0.00011326097215667768,0.000736196319018405,1.8876828692779613e-05,0.0,1.8876828692779613e-05,0.0,0.00020764511562057573,1.8876828692779613e-05,1.8876828692779613e-05,0.0,1.8876828692779613e-05,0.0,5.663048607833884e-05,0.0,1.8876828692779613e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.438414346389807e-05,1.8876828692779613e-05,5.663048607833884e-05,0.0,1.8876828692779613e-05,0.0,0.00022652194431335536,0.0,0.0011326097215667767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8876828692779613e-05,0.0,0.0,1.8876828692779613e-05,0.0,0.0,7.550731477111845e-05,0.0,0.0,1.8876828692779613e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.8876828692779613e-05,0.0,0.0,0.0,0.0,1.8876828692779613e-05,0.0,0.0,0.0,1.8876828692779613e-05,0.0,0.0,0.0,0.0,0.0,1.8876828692779613e-05,0.0,0.0,0.0,0.00020764511562057573,0.0,1.8876828692779613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
о,1.090346075844473e-05,7.632422530911312e-05,0.022853653749700154,0.0,0.00020716575441044987,0.0001090346075844473,6.542076455066839e-05,0.0001417449898597815,4.361384303377892e-05,4.361384303377892e-05,0.00038162112654556554,2.180692151688946e-05,7.632422530911312e-05,0.0,1.090346075844473e-05,8.722768606755784e-05,0.0001090346075844473,1.090346075844473e-05,6.542076455066839e-05,0.9668425758335696,6.542076455066839e-05,4.361384303377892e-05,6.542076455066839e-05,1.090346075844473e-05,0.0,0.00039252458730401027,1.090346075844473e-05,1.090346075844473e-05,0.0,5.451730379222365e-05,0.0008722768606755784,0.0,0.0,1.090346075844473e-05,0.0,0.002867610179470964,0.0,0.0,1.090346075844473e-05,2.180692151688946e-05,1.090346075844473e-05,1.090346075844473e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.180692151688946e-05,1.090346075844473e-05,0.0,0.0,0.0,0.0,1.090346075844473e-05,1.090346075844473e-05,0.0,8.722768606755784e-05,0.0,0.0,0.0011448633796366967,2.180692151688946e-05,0.0,2.180692151688946e-05,0.0,1.090346075844473e-05,0.0,3.2710382275334194e-05,0.0,0.0,1.090346075844473e-05,0.0,0.0,0.0,1.090346075844473e-05,0.0,0.0,0.0,0.0,1.090346075844473e-05,1.090346075844473e-05,1.090346075844473e-05,0.0,0.0,0.0,0.0,0.0,1.090346075844473e-05,1.090346075844473e-05,2.180692151688946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001581001809974486,0.0,0.0012648014479795886,0.0,0.0,1.090346075844473e-05,0.0,0.0,0.0,0.0,1.090346075844473e-05,0.0,0.0,1.090346075844473e-05,0.0,2.180692151688946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090346075844473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
п,0.00023047847331059278,0.00013828708398635567,0.022218124827141146,0.0,0.0005992440306075412,0.00041486125195906704,0.00023047847331059278,0.00018438277864847423,0.00023047847331059278,0.9664423342859777,4.609569466211856e-05,0.00046095694662118557,0.00013828708398635567,0.0,4.609569466211856e-05,0.0003226698626348299,0.00027657416797271134,0.0,0.00036876555729694845,0.00027657416797271134,0.0014750622291877938,4.609569466211856e-05,0.00041486125195906704,0.0,0.0,0.00046095694662118557,0.0,0.0,0.0,0.0,0.00027657416797271134,0.0,0.0,0.0012445837558772012,0.0,0.00018438277864847423,0.0,0.0,0.00013828708398635567,4.609569466211856e-05,4.609569466211856e-05,4.609569466211856e-05,0.0,4.609569466211856e-05,0.0,0.0,0.0,0.0,4.609569466211856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020282105651332166,0.0,0.00041486125195906704,0.0,0.0,0.0,0.0,0.0,4.609569466211856e-05,0.0,0.0,0.0,0.0,4.609569466211856e-05,0.0,4.609569466211856e-05,0.0,0.0,0.00013828708398635567,0.0,0.0,4.609569466211856e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.609569466211856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.609569466211856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.609569466211856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
р,2.676444610978776e-05,0.0001873511227685143,0.026951797232556272,2.676444610978776e-05,0.0001873511227685143,0.0002676444610978776,2.676444610978776e-05,0.0,5.352889221957552e-05,8.029333832936328e-05,0.00024088001498808983,2.676444610978776e-05,0.00029440890720766535,0.0,0.0,0.9692744158659636,5.352889221957552e-05,2.676444610978776e-05,0.00010705778443915103,0.0001338222305489388,2.676444610978776e-05,0.0,2.676444610978776e-05,0.0001873511227685143,0.0,0.0002676444610978776,5.352889221957552e-05,2.676444610978776e-05,0.0,0.0,0.0006423467066349062,0.0,0.0,0.0,0.0,5.352889221957552e-05,0.0,0.0,2.676444610978776e-05,0.00010705778443915103,2.676444610978776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.676444610978776e-05,0.0,0.0,0.0,5.352889221957552e-05,0.0,0.0,0.0,5.352889221957552e-05,0.0,0.0,0.0,5.352889221957552e-05,0.0,5.352889221957552e-05,0.0,0.0,0.0,5.352889221957552e-05,0.0,2.676444610978776e-05,2.676444610978776e-05,0.0,0.0,2.676444610978776e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.676444610978776e-05,0.0,0.0,0.0,0.0,0.0,2.676444610978776e-05,0.0,0.0,5.352889221957552e-05,0.0,0.0,0.0,2.676444610978776e-05,0.0,0.0,0.0,0.0,2.676444610978776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.676444610978776e-05,0.0,0.0,0.0,0.0,0.0,2.676444610978776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
с,2.5533001404315077e-05,0.00010213200561726031,0.02246904123579727,2.5533001404315077e-05,0.00017873100983020553,0.00017873100983020553,5.1066002808630155e-05,0.9663985701519213,5.1066002808630155e-05,0.00012766500702157538,0.0004340610238733563,2.5533001404315077e-05,0.00033192901825609603,2.5533001404315077e-05,0.001021320056172603,0.00012766500702157538,0.00015319800842589047,0.0,0.00015319800842589047,0.00025533001404315077,0.00012766500702157538,7.659900421294524e-05,0.0,0.0,0.0,0.00017873100983020553,2.5533001404315077e-05,5.1066002808630155e-05,0.0,0.0,0.00012766500702157538,0.0,5.1066002808630155e-05,0.0,0.0,7.659900421294524e-05,0.0,0.0,0.0,0.00012766500702157538,2.5533001404315077e-05,0.0,2.5533001404315077e-05,0.0,0.0,0.0,2.5533001404315077e-05,0.0,2.5533001404315077e-05,0.0,5.1066002808630155e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.659900421294524e-05,0.0,2.5533001404315077e-05,0.0,2.5533001404315077e-05,0.0,2.5533001404315077e-05,2.5533001404315077e-05,2.5533001404315077e-05,0.0,0.00012766500702157538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1066002808630155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5533001404315077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005847057321588153,0.0,0.0,0.0,0.0,0.0,2.5533001404315077e-05,0.0005617260308949317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5533001404315077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
